,ACTIVE_LISTING_RATE,MIN_PRICE,MAX_PRICE,AVG_PRICE,MEDIAN_PRICE,DISTINCT_HOST_COUNT,AVG_REVIEW_SCORES_RATING,ACTIVE_PERCENTAGE_CHANGE,INACTIVE_PERCENTAGE_CHANGE,SUPERHOST_RATE,TOTAL_STAYING,AVERAGE_ESTIMATED_REVENUE
0,100.000000,71,71,71.000000,71.000,1,100.000000,-0.780900,0.000000,100.000000,8,568
1,100.000000,71,71,71.000000,71.000,1,100.000000,-0.656700,1.098900,100.000000,8,568
2,100.000000,71,71,71.000000,71.000,1,100.000000,-0.320200,0.000000,100.000000,8,568
3,100.000000,71,71,71.000000,71.000,1,100.000000,-1.222200,0.363600,100.000000,8,568
4,100.000000,71,71,71.000000,71.000,1,100.000000,-2.534000,0.000000,100.000000,8,568
5,100.000000,47,300,129.314286,69.000,5,86.500000,,,8.571400,240,1086240
6,100.000000,47,300,129.314286,69.000,5,86.500000,0.691500,0.380200,8.571400,240,1086240
7,100.000000,47,300,131.878788,69.000,5,85.800000,-13.203400,-13.636400,9.090900,199,866048
8,100.000000,47,300,129.314286,69.000,5,86.500000,4.064100,5.701800,8.571400,240,1086240
9,100.000000,59,300,134.000000,84.500,4,87.225806,26.027000,28.630700,8.823500,221,1006876
10,100.000000,59,300,136.937500,84.000,4,86.551724,-12.293100,-11.935500,9.375000,180,788760
11,100.000000,59,300,136.937500,84.000,4,86.551724,-0.780900,0.000000,9.375000,180,788760
12,100.000000,59,300,144.758621,85.000,4,85.115385,-0.656700,1.098900,10.344800,90,377820
13,100.000000,59,300,144.758621,85.000,4,85.115385,-0.320200,0.000000,10.344800,90,377820
14,100.000000,59,300,154.615385,87.000,4,89.695652,-0.895600,-0.362300,11.538500,90,361800
15,100.000000,59,300,154.615385,87.000,4,89.695652,-1.222200,0.363600,11.538500,90,361800
16,100.000000,64,351,157.000000,115.500,5,77.636364,,,21.428600,97,213206
17,100.000000,44,351,149.466667,115.000,6,77.636364,0.691500,0.380200,20.000000,101,226442
18,100.000000,74,351,172.500000,133.000,4,72.666667,-13.203400,-13.636400,25.000000,96,198720
19,100.000000,74,351,172.500000,133.000,4,72.666667,4.064100,5.701800,25.000000,96,198720
20,100.000000,74,351,172.500000,133.000,4,72.666667,26.027000,28.630700,25.000000,96,198720
21,100.000000,44,351,162.615385,116.000,5,72.666667,-12.293100,-11.935500,23.076900,100,211400
22,100.000000,44,351,162.615385,116.000,5,72.666667,-0.780900,0.000000,23.076900,100,211400
23,100.000000,44,351,162.615385,116.000,5,72.666667,-0.656700,1.098900,23.076900,100,211400
24,100.000000,44,351,162.615385,116.000,5,72.666667,-0.320200,0.000000,23.076900,100,211400
25,100.000000,44,351,162.615385,116.000,5,72.666667,-0.895600,-0.362300,23.076900,100,211400
26,100.000000,44,351,162.615385,116.000,5,72.666667,-1.222200,0.363600,23.076900,100,211400
27,100.000000,90,300,139.428571,120.000,4,85.500000,,,14.285700,344,1007232
28,100.000000,90,300,139.428571,120.000,4,85.500000,0.691500,0.380200,14.285700,344,1007232
29,100.000000,90,300,139.428571,120.000,4,85.500000,-13.203400,-13.636400,14.285700,344,1007232
30,100.000000,90,300,139.428571,120.000,4,85.500000,4.064100,5.701800,14.285700,344,1007232
31,100.000000,90,300,139.428571,120.000,4,85.500000,26.027000,28.630700,14.285700,344,1007232
32,100.000000,90,300,139.428571,120.000,4,85.500000,-12.293100,-11.935500,14.285700,344,1007232
33,100.000000,90,300,146.200000,106.000,3,85.250000,-0.780900,0.000000,20.000000,300,657900
34,100.000000,90,300,146.200000,106.000,3,85.250000,-0.656700,1.098900,20.000000,300,657900
35,100.000000,90,300,146.200000,106.000,3,85.250000,-0.320200,0.000000,20.000000,300,657900
36,100.000000,90,300,146.200000,106.000,3,85.250000,-0.895600,-0.362300,20.000000,300,657900
37,100.000000,90,300,146.200000,106.000,3,85.250000,-1.222200,0.363600,20.000000,300,657900
38,100.000000,350,1000,674.833333,675.000,2,99.333333,,,50.000000,61,246989
39,100.000000,350,1000,674.833333,675.000,2,99.333333,0.691500,0.380200,50.000000,61,246989
40,100.000000,350,1000,674.833333,675.000,2,99.333333,-13.203400,-13.636400,50.000000,61,246989
41,100.000000,350,351,350.333333,350.000,1,98.666667,4.064100,5.701800,100.000000,0,0
42,100.000000,350,351,350.333333,350.000,1,98.666667,26.027000,28.630700,100.000000,0,0
43,100.000000,350,351,350.333333,350.000,1,98.666667,-12.293100,-11.935500,100.000000,0,0
44,100.000000,350,351,350.333333,350.000,1,98.666667,-0.780900,0.000000,100.000000,0,0
45,100.000000,350,351,350.333333,350.000,1,98.666667,-0.656700,1.098900,100.000000,0,0
46,100.000000,350,351,350.333333,350.000,1,98.666667,-0.320200,0.000000,100.000000,0,0
47,100.000000,350,351,350.333333,350.000,1,98.666667,-0.895600,-0.362300,100.000000,0,0
48,100.000000,350,351,350.333333,350.000,1,98.666667,-1.222200,0.363600,100.000000,0,0
49,100.000000,30,86,47.000000,36.000,3,89.736842,,,27.272700,206,213004
50,100.000000,30,86,47.000000,36.000,3,89.736842,0.691500,0.380200,27.272700,206,213004
51,100.000000,30,86,47.000000,36.000,3,89.736842,-13.203400,-13.636400,27.272700,206,213004
52,100.000000,30,86,47.000000,36.000,3,89.736842,4.064100,5.701800,27.272700,206,213004
53,100.000000,30,86,47.000000,36.000,3,89.736842,26.027000,28.630700,27.272700,206,213004
54,100.000000,30,86,47.000000,36.000,3,89.736842,-12.293100,-11.935500,27.272700,206,213004
55,100.000000,30,86,47.000000,36.000,3,89.736842,-0.780900,0.000000,27.272700,206,213004
56,100.000000,30,86,47.000000,36.000,3,89.736842,-0.656700,1.098900,27.272700,206,213004
57,100.000000,30,86,47.000000,36.000,3,89.736842,-0.320200,0.000000,27.272700,206,213004
58,100.000000,30,86,47.000000,36.000,3,89.736842,-0.895600,-0.362300,27.272700,206,213004
59,100.000000,30,86,47.000000,36.000,3,89.736842,-1.222200,0.363600,27.272700,206,213004
60,100.000000,50,51,50.666667,51.000,1,86.000000,-2.534000,0.000000,100.000000,30,9120
61,100.000000,52,264,110.930233,109.000,5,91.648649,,,27.907000,417,1989090
62,100.000000,52,264,110.930233,109.000,5,91.648649,0.691500,0.380200,27.907000,417,1989090
63,100.000000,52,264,113.658537,114.000,5,91.685714,-13.203400,-13.636400,29.268300,415,1933900
64,100.000000,52,264,110.930233,109.000,5,91.648649,4.064100,5.701800,27.907000,417,1989090
65,100.000000,54,160,90.216216,65.000,3,91.774194,26.027000,28.630700,32.432400,389,1298482
66,100.000000,52,160,91.594595,98.000,4,91.967742,-2.534000,0.000000,45.945900,387,1311543
67,100.000000,46,1000,219.920000,130.000,24,87.983871,-13.203400,-13.636400,2.400000,736,20232640
68,100.000000,46,1000,178.455285,129.000,23,88.000000,4.064100,5.701800,4.065000,674,14794300
69,100.000000,46,1000,171.347107,129.000,22,88.358209,26.027000,28.630700,5.785100,675,13994775
70,100.000000,46,1000,173.307692,129.000,22,88.000000,-12.293100,-11.935500,6.837600,674,13666698
71,100.000000,46,1000,176.052632,129.000,21,88.000000,-0.780900,0.000000,7.017500,674,13527180
72,100.000000,46,1000,178.611111,128.500,20,87.400000,-0.656700,1.098900,7.407400,647,12480630
73,100.000000,46,1000,193.536364,129.000,21,87.516129,-0.320200,0.000000,9.090900,707,15051323
74,100.000000,46,1000,193.682243,128.000,20,87.516129,-0.895600,-0.362300,9.345800,700,14506800
75,100.000000,46,1000,193.682243,128.000,19,87.516129,-1.222200,0.363600,10.204100,700,14506800
76,100.000000,46,1000,193.682243,128.000,19,87.516129,-2.534000,0.000000,20.408200,700,14506800
77,100.000000,98,1000,282.666667,184.000,8,80.500000,-0.320200,0.000000,26.666700,151,1280480
78,100.000000,98,1000,282.666667,184.000,8,80.500000,-0.895600,-0.362300,26.666700,151,1280480
79,100.000000,98,1000,282.666667,184.000,7,80.500000,-1.222200,0.363600,29.629600,151,1280480
80,100.000000,98,1000,282.666667,184.000,8,80.500000,-2.534000,0.000000,10.000000,151,1280480
81,100.000000,128,388,247.476190,230.000,7,85.111111,-13.203400,-13.636400,14.285700,106,550882
82,100.000000,128,388,247.476190,230.000,7,85.111111,4.064100,5.701800,14.285700,106,550882
83,100.000000,128,388,233.944444,228.500,6,97.666667,26.027000,28.630700,16.666700,106,446366
84,100.000000,128,388,233.944444,228.500,6,97.666667,-12.293100,-11.935500,16.666700,106,446366
85,100.000000,128,388,221.800000,186.000,5,97.666667,-0.780900,0.000000,20.000000,16,53232
86,100.000000,128,388,224.785714,207.000,5,97.666667,-0.656700,1.098900,21.428600,16,50352
87,100.000000,128,388,224.785714,207.000,5,97.666667,-0.320200,0.000000,7.142900,16,50352
88,100.000000,128,388,224.785714,207.000,5,97.666667,-0.895600,-0.362300,7.142900,16,50352
89,100.000000,128,388,224.785714,207.000,4,97.666667,-1.222200,0.363600,9.090900,16,50352
90,100.000000,40,1200,204.227273,70.000,16,88.777778,,,6.818200,761,6838346
91,100.000000,40,1200,199.260870,72.500,17,88.777778,0.691500,0.380200,6.521700,761,6975326
92,100.000000,40,1200,167.047619,69.500,15,89.080000,-13.203400,-13.636400,7.142900,699,4904184
93,100.000000,46,2711,169.295833,135.000,215,93.929924,,,21.250000,15236,1857161748
94,100.000000,46,2711,169.655462,135.000,212,93.889943,0.691500,0.380200,21.568600,15128,1832515152
95,100.000000,40,2711,169.452496,135.000,183,93.695364,-13.203400,-13.636400,23.671500,13029,1371041670
96,100.000000,46,2711,169.606013,139.000,187,93.674672,4.064100,5.701800,23.892400,13073,1401307943
97,100.000000,46,2711,164.934927,134.000,203,94.322404,26.027000,28.630700,22.443600,16171,2008373516
98,100.000000,46,2711,165.281972,134.000,198,94.173729,-12.293100,-11.935500,21.571600,13816,1482014688
99,100.000000,46,2711,164.535714,134.000,196,94.162741,-0.780900,0.000000,21.273300,13825,1464910825
100,100.000000,46,2711,166.076175,135.000,189,94.301339,-0.656700,1.098900,20.907600,13324,1365296956
101,100.000000,46,2711,167.837097,134.500,187,94.227679,-0.320200,0.000000,20.000000,13312,1385233408
102,100.000000,46,2711,168.414634,135.000,185,94.212190,-0.895600,-0.362300,20.162600,13225,1369779375
103,100.000000,46,2711,169.651815,135.000,182,94.182028,-1.222200,0.363600,20.133100,12982,1334666438
104,100.000000,46,2711,170.304276,135.000,180,94.192308,-2.534000,0.000000,20.910600,13004,1346499180
105,100.000000,37,501,167.654605,138.500,105,95.095455,,,17.434200,7137,363751479
106,100.000000,37,501,167.797342,138.000,102,95.506912,0.691500,0.380200,17.608000,7112,359205784
107,100.000000,37,501,169.759843,140.000,81,96.162921,-13.203400,-13.636400,21.653500,6065,261516735
108,100.000000,37,501,164.074219,132.000,83,96.174603,4.064100,5.701800,23.046900,6120,257058360
109,100.000000,37,501,167.466049,134.500,95,94.958159,26.027000,28.630700,20.370400,7630,413996170
110,100.000000,37,501,167.565371,135.000,95,95.475490,-12.293100,-11.935500,20.141300,6763,320708223
111,100.000000,37,501,167.680000,137.000,93,95.366834,-0.780900,0.000000,19.636400,6612,304892544
112,100.000000,37,501,164.785441,130.000,88,95.553191,-0.656700,1.098900,19.540200,6375,274182375
113,100.000000,37,501,164.519531,132.000,86,95.622951,-0.320200,0.000000,21.484400,6225,262178325
114,100.000000,37,501,165.620553,135.000,85,95.668508,-0.895600,-0.362300,21.739100,6211,260253322
115,100.000000,37,501,165.404762,134.500,84,95.705556,-1.222200,0.363600,21.825400,6205,258636810
116,100.000000,37,501,164.686508,129.000,83,95.722222,-2.534000,0.000000,19.678700,6199,257264699
117,100.000000,30,6001,273.059589,201.000,539,94.997602,,,12.379400,55720,36257059720
118,100.000000,30,6001,272.734177,201.000,532,95.014449,0.691500,0.380200,12.320700,55499,35873443620
119,100.000000,30,6001,273.682974,201.000,480,94.990338,-13.203400,-13.636400,13.333300,48260,27538555540
120,100.000000,30,6001,269.395215,201.000,476,95.073742,4.064100,5.701800,14.210500,48706,27423231416
121,100.000000,30,6001,265.201056,201.000,509,95.071762,26.027000,28.630700,13.809900,59115,38597661375
122,100.000000,30,6001,265.215624,201.000,503,95.170619,-12.293100,-11.935500,12.517100,52106,30250503042
123,100.000000,30,6001,264.725336,201.000,498,95.157019,-0.780900,0.000000,12.274200,51633,29510428086
124,100.000000,30,4000,255.063128,201.000,488,95.209699,-0.656700,1.098900,12.721200,50426,26894051562
125,100.000000,30,4000,255.927184,201.000,481,95.217210,-0.320200,0.000000,11.527200,49847,26279836870
126,100.000000,30,4000,256.207640,201.000,481,95.215039,-0.895600,-0.362300,11.214500,49417,25853788392
127,100.000000,30,4000,255.699951,201.000,477,95.252841,-1.222200,0.363600,11.188100,49069,25382461389
128,100.000000,30,4000,256.440739,201.000,459,95.152142,-2.534000,0.000000,10.470700,47663,23822110389
129,100.000000,50,2711,335.539413,280.000,332,94.415184,,,10.379600,30059,13051257092
130,100.000000,50,2711,336.402182,280.000,324,94.371394,0.691500,0.380200,10.000000,29766,12847124664
131,100.000000,50,2711,342.248425,280.000,285,94.307799,-13.203400,-13.636400,10.830300,25409,9661467342
132,100.000000,50,2711,345.530207,285.000,283,94.283951,4.064100,5.701800,10.578700,25398,9732335814
133,100.000000,50,2711,338.660767,285.000,308,94.480549,26.027000,28.630700,9.977800,32321,14842578904
134,100.000000,50,2711,344.358621,290.000,298,94.554534,-12.293100,-11.935500,9.248100,27313,10910341728
135,100.000000,50,2000,335.885417,285.000,296,94.786472,-0.780900,0.000000,9.312400,27253,10545275820
136,100.000000,50,2000,337.008072,281.000,288,94.801105,-0.656700,1.098900,9.352500,26571,9984425244
137,100.000000,50,2000,337.271325,280.500,286,94.770308,-0.320200,0.000000,8.371200,26181,9730770813
138,100.000000,50,2000,338.469350,284.000,284,94.788652,-0.895600,-0.362300,8.455900,25918,9588286346
139,100.000000,50,2000,337.613023,284.000,278,94.729885,-1.222200,0.363600,8.067500,25547,9271874898
140,100.000000,50,2000,340.898113,286.000,270,94.813683,-2.534000,0.000000,8.081800,25379,9170752408
141,100.000000,50,2711,431.890449,351.000,693,94.492609,,,11.994400,81572,125419397160
142,100.000000,50,2711,433.466085,351.000,682,94.543225,0.691500,0.380200,11.764700,81447,125436931935
143,100.000000,58,2711,437.056003,351.000,592,94.584439,-13.203400,-13.636400,12.584500,70591,95857848403
144,100.000000,58,2711,437.810706,358.000,601,94.891991,4.064100,5.701800,13.092600,70440,95632936440
145,100.000000,50,2711,435.109235,351.000,646,94.735271,26.027000,28.630700,11.795200,86031,137416111866
146,100.000000,50,2711,436.222431,358.000,634,94.823582,-12.293100,-11.935500,11.121600,74334,103504296948
147,100.000000,50,2711,432.069199,351.000,622,94.880734,-0.780900,0.000000,11.168300,72956,97938979684
148,100.000000,50,2711,432.193538,351.000,609,94.901130,-0.656700,1.098900,11.551200,71584,93835385312
149,100.000000,50,2711,429.052436,351.000,591,94.919479,-0.320200,0.000000,10.497800,69907,88661580053
150,100.000000,50,2711,430.020984,351.000,585,94.962635,-0.895600,-0.362300,10.113500,68816,86024885936
151,100.000000,50,2711,429.227589,358.000,578,94.979612,-1.222200,0.363600,9.853800,68126,84157205942
152,100.000000,50,2711,433.370056,359.500,556,94.897201,-2.534000,0.000000,10.782200,67174,82442918896
153,100.000000,12,2001,530.728182,481.000,300,95.044715,,,9.636400,26587,15521517187
154,100.000000,12,2586,534.135993,481.000,298,95.059219,0.691500,0.380200,9.428800,26586,15663195072
155,100.000000,12,2586,537.914316,481.000,253,95.314152,-13.203400,-13.636400,10.449300,23047,11864226848
156,100.000000,12,2586,545.200000,495.000,257,95.506135,4.064100,5.701800,11.399000,23054,12129124372
157,100.000000,12,2586,534.523768,494.500,277,95.413474,26.027000,28.630700,9.066900,28028,17019134132
158,100.000000,12,2586,536.752239,491.000,275,95.685544,-12.293100,-11.935500,8.059700,24773,13363448028
159,100.000000,12,2586,530.518293,481.000,272,95.695122,-0.780900,0.000000,7.622000,24251,12659749530
160,100.000000,12,2586,532.547170,481.000,263,95.769706,-0.656700,1.098900,7.547200,23486,11932062300
161,100.000000,12,2586,532.728238,481.000,260,95.769592,-0.320200,0.000000,6.687900,23199,11641954170
162,100.000000,12,2586,531.296178,480.500,260,95.769592,-0.895600,-0.362300,6.369400,23242,11632179402
163,100.000000,12,2586,530.894004,481.000,259,95.730159,-1.222200,0.363600,6.102800,23173,11490447915
164,100.000000,12,2586,532.338745,490.000,251,95.723642,-2.534000,0.000000,5.269100,23011,11318673691
165,100.000000,24,7205,718.350877,600.000,545,95.458192,,,11.824600,63270,129532671000
166,100.000000,24,7205,719.701299,600.000,541,95.518120,0.691500,0.380200,11.934000,63399,129995148171
167,100.000000,50,7205,723.407045,600.000,487,95.373410,-13.203400,-13.636400,13.033300,56664,104732354520
168,100.000000,24,5000,709.769200,600.000,492,95.566773,4.064100,5.701800,13.280000,55595,98649046685
169,100.000000,24,5000,697.356350,599.000,519,95.672462,26.027000,28.630700,10.409400,66748,134148862188
170,100.000000,24,5000,714.868247,600.000,507,95.557607,-12.293100,-11.935500,9.066100,59175,108843891300
171,100.000000,24,5000,717.324324,600.000,494,95.638594,-0.780900,0.000000,9.156900,57569,102371901543
172,100.000000,24,5000,712.687840,600.000,484,95.554422,-0.656700,1.098900,9.109900,55893,95323387566
173,100.000000,24,5000,714.029040,600.000,480,95.620453,-0.320200,0.000000,8.922600,55507,94169457231
174,100.000000,24,5000,713.838875,600.000,473,95.617812,-0.895600,-0.362300,8.823500,54869,91887248754
175,100.000000,24,5000,713.396989,600.000,471,95.611268,-1.222200,0.363600,8.656300,54246,89975019408
176,100.000000,24,5000,714.529284,600.000,458,95.558635,-2.534000,0.000000,8.596900,53789,88589945110
177,100.000000,99,5138,721.350937,595.000,170,94.259162,,,13.969300,12394,5248028602
178,100.000000,99,5138,722.870307,597.500,167,94.304462,0.691500,0.380200,14.163800,12423,5262407646
179,100.000000,99,5138,725.986564,599.000,144,94.222222,-13.203400,-13.636400,14.587300,10823,4093680697
180,100.000000,99,2501,699.155172,560.500,146,94.383481,4.064100,5.701800,13.984700,11031,4025862729
181,100.000000,99,5138,710.838499,551.000,160,94.634715,26.027000,28.630700,13.050600,13626,5937447744
182,100.000000,99,5138,723.456604,595.000,152,94.609467,-12.293100,-11.935500,11.509400,11596,4446277472
183,100.000000,99,5138,735.851485,599.000,145,94.515823,-0.780900,0.000000,10.891100,11060,4109951300
184,100.000000,99,5138,737.365422,599.000,146,94.549689,-0.656700,1.098900,10.805500,11016,4134514104
185,100.000000,99,5138,739.049505,599.000,145,94.548287,-0.320200,0.000000,10.891100,11006,4107659320
186,100.000000,99,5138,737.612326,599.000,143,94.548287,-0.895600,-0.362300,11.000000,10946,4061173974
187,100.000000,99,5138,742.483607,599.500,139,94.385113,-1.222200,0.363600,11.270500,10753,3896155996
188,100.000000,99,5138,752.777533,649.500,131,94.670175,-2.534000,0.000000,10.290800,10259,3506126099
189,100.000000,119,6000,909.696177,750.000,244,95.019608,,,16.800800,19444,17582003672
190,100.000000,119,6000,913.047910,750.000,237,95.009188,0.691500,0.380200,16.717600,19259,17250286300
191,100.000000,150,6000,901.449360,750.000,207,95.198276,-13.203400,-13.636400,17.578600,16444,12733329180
192,100.000000,150,6000,895.694444,750.000,202,95.439367,4.064100,5.701800,17.753600,15708,11649602580
193,100.000000,119,6000,878.002055,749.000,223,95.289877,26.027000,28.630700,13.463500,20107,17177329672
194,100.000000,119,6000,910.700815,750.000,213,95.291883,-12.293100,-11.935500,10.477300,16997,13296617124
195,100.000000,119,6000,911.455304,750.000,208,95.203152,-0.780900,0.000000,11.084600,16618,12707967398
196,100.000000,119,5000,901.384328,750.000,204,95.216458,-0.656700,1.098900,11.194000,16158,11709912654
197,100.000000,119,5000,902.749049,750.000,203,95.115385,-0.320200,0.000000,10.519600,15924,11342171556
198,100.000000,119,5000,908.045337,750.000,199,95.130841,-0.895600,-0.362300,10.621800,15732,11028305052
199,100.000000,119,5000,913.216428,750.000,198,95.069418,-1.222200,0.363600,10.299900,15465,10832258205
200,100.000000,119,5000,914.945504,750.000,187,95.106509,-2.534000,0.000000,10.939700,15004,10076236280
201,100.000000,80,3001,728.518750,580.500,52,94.465649,,,18.125000,3201,373118163
202,100.000000,80,3001,724.805031,580.000,50,94.406250,0.691500,0.380200,17.610100,3194,368089336
203,100.000000,80,3001,707.800000,565.000,43,94.421053,-13.203400,-13.636400,20.714300,2850,282412200
204,100.000000,80,3001,706.824818,579.000,43,94.193277,4.064100,5.701800,18.978100,2669,258452615
205,100.000000,80,3001,778.710692,691.000,46,94.182540,26.027000,28.630700,16.352200,3158,391007770
206,100.000000,80,3001,777.500000,675.000,45,94.064220,-12.293100,-11.935500,21.641800,2656,276715360
207,100.000000,80,3001,797.656000,690.000,41,94.380000,-0.780900,0.000000,22.400000,2504,249666328
208,100.000000,80,3001,840.750000,825.500,38,95.824176,-0.656700,1.098900,24.137900,2432,237185664
209,100.000000,80,3001,824.352941,801.000,39,95.808511,-0.320200,0.000000,21.008400,2491,244362118
210,100.000000,80,3001,809.000000,690.500,39,95.938144,-0.895600,-0.362300,20.491800,2550,251679900
211,100.000000,80,3001,813.966387,801.000,39,95.938144,-1.222200,0.363600,21.008400,2460,238280520
212,100.000000,80,3001,811.741379,690.500,38,95.938144,-2.534000,0.000000,18.965500,2391,225141342
213,100.000000,127,5201,949.496000,750.000,84,95.576687,,,14.800000,4043,959703082
214,100.000000,127,5201,956.681633,750.000,80,95.668750,0.691500,0.380200,14.285700,4029,944345223
215,100.000000,127,5201,969.190265,749.000,73,95.625000,-13.203400,-13.636400,15.486700,3605,789628385
216,100.000000,127,5201,944.051643,651.000,70,95.784722,4.064100,5.701800,15.962400,3323,668198809
217,100.000000,127,5201,925.717842,781.000,74,95.572327,26.027000,28.630700,14.937800,4083,910909134
218,100.000000,127,5201,958.274510,750.000,66,95.755396,-12.293100,-11.935500,16.176500,3385,661726880
219,100.000000,127,5201,971.864322,750.000,65,95.604478,-0.780900,0.000000,15.075400,3278,633968478
220,100.000000,127,5201,971.635897,749.000,62,95.876923,-0.656700,1.098900,16.923100,3219,609900711
221,100.000000,127,5201,983.437500,750.000,61,95.960630,-0.320200,0.000000,16.145800,3166,597804120
222,100.000000,127,5201,989.700535,801.000,58,95.975410,-0.895600,-0.362300,16.042800,3124,578171176
223,100.000000,127,5201,997.569767,805.500,54,96.100000,-1.222200,0.363600,14.201200,2717,466188294
224,100.000000,127,5201,991.512821,806.500,49,96.969388,-2.534000,0.000000,16.339900,2607,403240332
225,100.000000,227,1450,621.725490,501.000,17,93.857143,,,33.333300,772,24478576
226,100.000000,227,1450,632.510204,599.000,16,93.725000,0.691500,0.380200,30.612200,759,23523687
227,100.000000,227,1450,638.733333,599.000,14,93.777778,-13.203400,-13.636400,44.444400,630,18108090
228,100.000000,227,1001,535.297297,599.000,13,93.617647,4.064100,5.701800,48.648600,466,9229596
229,100.000000,227,1450,603.780000,500.500,16,93.756098,26.027000,28.630700,48.000000,822,24815358
230,100.000000,227,1450,611.690476,550.000,14,95.000000,-12.293100,-11.935500,45.238100,722,18548902
231,100.000000,227,1450,611.690476,550.000,14,95.000000,-0.780900,0.000000,45.238100,722,18548902
232,100.000000,227,1450,635.695652,599.000,16,95.216216,-0.656700,1.098900,41.304300,724,21171208
233,100.000000,227,1450,635.695652,599.000,16,95.216216,-0.320200,0.000000,41.304300,724,21171208
234,100.000000,227,1450,641.909091,599.000,15,95.171429,-0.895600,-0.362300,38.636400,664,18754016
235,100.000000,227,1450,641.909091,599.000,15,95.171429,-1.222200,0.363600,38.636400,664,18754016
236,100.000000,227,1450,641.909091,599.000,15,95.171429,-2.534000,0.000000,45.454500,664,18754016
237,100.000000,218,4300,884.887640,530.000,31,93.882353,,,22.471900,1615,127189325
238,100.000000,218,4300,884.887640,530.000,31,93.882353,0.691500,0.380200,22.471900,1615,127189325
239,100.000000,218,4300,888.416667,530.000,29,93.818182,-13.203400,-13.636400,25.000000,1487,110970349
240,100.000000,218,4300,903.157895,518.000,25,93.666667,4.064100,5.701800,23.684200,1392,95546880
241,100.000000,218,2500,760.595238,514.500,27,93.750000,26.027000,28.630700,26.190500,1634,104396260
242,100.000000,218,4300,907.227848,530.000,26,94.016393,-12.293100,-11.935500,22.784800,1428,102346188
243,100.000000,218,4300,907.227848,530.000,26,94.016393,-0.780900,0.000000,22.784800,1428,102346188
244,100.000000,218,4300,930.671053,538.000,25,93.881356,-0.656700,1.098900,18.421100,1422,100579482
245,100.000000,218,4300,959.631579,579.000,25,94.052632,-0.320200,0.000000,18.421100,1385,101010820
246,100.000000,218,4300,959.631579,579.000,25,94.052632,-0.895600,-0.362300,18.421100,1385,101010820
247,100.000000,218,4300,916.904110,538.000,25,94.052632,-1.222200,0.363600,19.178100,1351,90427834
248,100.000000,218,4300,935.657143,579.000,25,93.722222,-2.534000,0.000000,15.714300,1306,85537776
249,100.000000,60,9998,861.666667,510.000,11,90.739130,,,25.925900,517,12028005
250,100.000000,60,1000,498.107143,480.000,11,90.600000,0.691500,0.380200,25.000000,524,7308228
251,100.000000,60,1000,459.538462,450.000,10,89.782609,-13.203400,-13.636400,19.230800,464,5543872
252,100.000000,340,1000,689.000000,749.000,7,93.692308,4.064100,5.701800,43.750000,341,3759184
253,100.000000,175,1000,645.142857,749.000,8,92.444444,26.027000,28.630700,42.857100,403,5459844
254,100.000000,510,1000,718.769231,749.000,5,94.000000,-12.293100,-11.935500,53.846200,332,3102208
255,100.000000,340,1000,631.888889,558.500,7,93.333333,-0.780900,0.000000,38.888900,378,4299372
256,100.000000,340,1000,632.875000,558.000,7,94.846154,-0.656700,1.098900,43.750000,290,2936540
257,100.000000,340,1000,632.875000,558.000,7,94.846154,-0.320200,0.000000,43.750000,290,2936540
258,100.000000,340,1000,594.153846,510.000,6,93.600000,-0.895600,-0.362300,30.769200,243,1876932
259,100.000000,340,1000,594.153846,510.000,6,93.600000,-1.222200,0.363600,30.769200,243,1876932
260,100.000000,340,1000,594.153846,510.000,6,93.600000,-2.534000,0.000000,30.769200,243,1876932
261,100.000000,99,2500,679.739837,449.000,33,92.653465,,,29.268300,1811,151414088
262,100.000000,99,2500,682.598361,449.500,33,92.680000,0.691500,0.380200,29.508200,1781,148316337
263,100.000000,99,2495,654.418367,449.000,29,91.437500,-13.203400,-13.636400,37.755100,1356,86964348
264,100.000000,100,2500,682.211111,449.000,26,94.947368,4.064100,5.701800,37.777800,1099,67477501
265,100.000000,100,2500,729.602041,449.000,26,95.369048,26.027000,28.630700,34.693900,1193,85300693
266,100.000000,100,2495,651.325000,424.500,24,94.810811,-12.293100,-11.935500,23.750000,1092,56899752
267,100.000000,100,2495,651.325000,424.500,24,94.810811,-0.780900,0.000000,27.500000,1092,56899752
268,100.000000,100,2495,651.325000,424.500,24,94.810811,-0.656700,1.098900,27.500000,1092,56899752
269,100.000000,100,2495,676.567568,449.000,22,94.926471,-0.320200,0.000000,37.837800,987,49415142
270,100.000000,100,2495,683.094595,449.000,22,94.779412,-0.895600,-0.362300,37.837800,977,49386373
271,100.000000,100,2495,697.366197,449.000,21,94.815385,-1.222200,0.363600,39.436600,889,44017057
272,100.000000,199,2495,820.946429,589.500,18,95.452830,-2.534000,0.000000,28.571400,761,34985453
273,100.000000,18,3000,66.313964,51.000,712,92.678161,,,11.194500,58908,12504460068
274,100.000000,18,3000,66.261434,51.000,716,92.760022,0.691500,0.380200,11.073300,59166,12686492052
275,100.000000,18,3000,66.582196,51.000,655,92.656269,-13.203400,-13.636400,11.573900,52814,10310296266
276,100.000000,18,3000,67.588419,51.000,652,92.554803,4.064100,5.701800,10.656000,52065,10148770125
277,100.000000,18,3000,67.185129,51.000,688,92.780011,26.027000,28.630700,10.480000,62801,13902571375
